Statistical profiling result from con_console.log.log, (9343 ticks, 54 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      4    2.7%      t std::__1::unique_ptr<std::__1::__hash_node<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, void*>, std::__1::__hash_node_destructor<std::__1::allocator<std::__1::__hash_node<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, void*> > > > std::__1::__hash_table<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, std::__1::__unordered_map_hasher<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, std::__1::hash<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > >, true>, std::__1::__unordered_map_equal<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, std::__1::equal_to<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > >, true>, std::__1::allocator<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > > > >::__construct_node<char const*&, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >(char const*&, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> >&&)
      2   50.0%        LazyCompile: ~getStack /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/depd/index.js:381:19
      2  100.0%          LazyCompile: ~depd /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/depd/index.js:103:15
      2  100.0%            Function: ~<anonymous> /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/body-parser/index.js:1:1
      1   25.0%        LazyCompile: ~connect /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/mongodb/lib/sdam/topology.js:155:12
      1  100.0%          LazyCompile: ~<anonymous> /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/mongodb/lib/mongo_client.js:136:49
      1  100.0%            LazyCompile: ~<anonymous> node:internal/util:346:24
      1   25.0%        Function: ~<anonymous> /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/color/index.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      3    2.0%      LazyCompile: ~validate_config /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/@mapbox/node-pre-gyp/lib/util/versioning.js:195:25
      3  100.0%        LazyCompile: ~exports.find /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/@mapbox/node-pre-gyp/lib/pre-binding.js:17:24
      3  100.0%          Function: ~<anonymous> /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/bcrypt/bcrypt.js:1:1
      3  100.0%            LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      3    2.0%      LazyCompile: ~patchProcessObject node:internal/bootstrap/pre_execution:89:28
      3  100.0%        LazyCompile: ~prepareMainThreadExecution node:internal/bootstrap/pre_execution:28:36
      3  100.0%          Function: ~<anonymous> node:internal/main/run_main_module:1:1
      2    1.4%      LazyCompile: ~toRealPath node:internal/modules/cjs/loader:393:20
      2  100.0%        LazyCompile: ~Module._findPath node:internal/modules/cjs/loader:494:28
      2  100.0%          LazyCompile: ~resolveMainPath node:internal/modules/run_main:15:25
      2  100.0%            LazyCompile: ~executeUserEntryPoint node:internal/modules/run_main:70:31
      2    1.4%      LazyCompile: ~realpathSync node:fs:2425:22
      2  100.0%        LazyCompile: ~toRealPath node:internal/modules/cjs/loader:393:20
      2  100.0%          LazyCompile: ~Module._findPath node:internal/modules/cjs/loader:494:28
      2  100.0%            LazyCompile: ~resolveMainPath node:internal/modules/run_main:15:25
      2    1.4%      LazyCompile: ~createWritableStdioStream node:internal/bootstrap/switches/is_main_thread:41:35
      2  100.0%        LazyCompile: ~getStderr node:internal/bootstrap/switches/is_main_thread:137:19
      2  100.0%          Function: ~<anonymous> /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/debug/src/node.js:1:1
      2  100.0%            LazyCompile: ~Module._compile node:internal/modules/cjs/loader:1059:37
      2    1.4%      Function: ~<anonymous> node:internal/fs/rimraf:1:1
      2  100.0%        LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2  100.0%          LazyCompile: ~nativeModuleRequire node:internal/bootstrap/loaders:332:29
      2  100.0%            Function: ~<anonymous> node:internal/fs/promises:1:1
      2    1.4%      Function: ~<anonymous> node:internal/fs/promises:1:1
      2  100.0%        LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:299:27
      2  100.0%          LazyCompile: ~nativeModuleRequire node:internal/bootstrap/loaders:332:29
      2  100.0%            Function: ~<anonymous> node:internal/modules/esm/get_source:1:1
      2    1.4%      Function: ~<anonymous> /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/@faker-js/faker/dist/cjs/locales/sv/index.js:1:1
      2  100.0%        LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      2  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      2  100.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33

    337    3.6%  T _host_request_notification
    239   70.9%    t std::__1::unique_ptr<std::__1::__hash_node<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, void*>, std::__1::__hash_node_destructor<std::__1::allocator<std::__1::__hash_node<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, void*> > > > std::__1::__hash_table<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, std::__1::__unordered_map_hasher<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, std::__1::hash<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > >, true>, std::__1::__unordered_map_equal<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, std::__1::equal_to<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > >, true>, std::__1::allocator<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > > > >::__construct_node<char const*&, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >(char const*&, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> >&&)
     10    4.2%      t std::__1::unique_ptr<std::__1::__hash_node<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, void*>, std::__1::__hash_node_destructor<std::__1::allocator<std::__1::__hash_node<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, void*> > > > std::__1::__hash_table<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, std::__1::__unordered_map_hasher<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, std::__1::hash<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > >, true>, std::__1::__unordered_map_equal<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >, std::__1::equal_to<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> > >, true>, std::__1::allocator<std::__1::__hash_value_type<std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char> >, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > > > >::__construct_node<char const*&, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> > >(char const*&, std::__1::unique_ptr<v8::ScriptCompiler::CachedData, std::__1::default_delete<v8::ScriptCompiler::CachedData> >&&)
      2   20.0%        Function: ^processTicksAndRejections node:internal/process/task_queues:68:35
      1   10.0%        LazyCompile: ~pathtoRegexp /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/path-to-regexp/index.js:28:22
      1  100.0%          LazyCompile: ~Layer /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/express/lib/router/layer.js:33:15
      1  100.0%            LazyCompile: ~use /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/express/lib/router/index.js:439:25
      1   10.0%        LazyCompile: ~pathToFileURL node:internal/url:1458:23
      1  100.0%          Function: ^resolveExports node:internal/modules/cjs/loader:472:24
      1  100.0%            Function: ^Module._findPath node:internal/modules/cjs/loader:494:28
      1   10.0%        LazyCompile: ~containsForbiddenHostCodePointExcludingPercent /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/whatwg-url/lib/url-state-machine.js:59:56
      1  100.0%          LazyCompile: ~parseOpaqueHost /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/whatwg-url/lib/url-state-machine.js:379:25
      1  100.0%            LazyCompile: ~parseHost /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/whatwg-url/lib/url-state-machine.js:328:19
      1   10.0%        LazyCompile: ~CreateIndexesOperation /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/mongodb/lib/operations/indexes.js:84:16
      1  100.0%          LazyCompile: ~CreateIndexOperation /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/mongodb/lib/operations/indexes.js:127:16
      1  100.0%            LazyCompile: ~createIndex /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/mongodb/lib/collection.js:253:16
      1   10.0%        LazyCompile: ~Cookie /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/express-session/session/cookie.js:25:46
      1  100.0%          LazyCompile: ~store.generate /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/express-session/index.js:158:28
      1  100.0%            LazyCompile: ~generate /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/express-session/index.js:363:22
      1   10.0%        LazyCompile: ~<anonymous> /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/socket.io/dist/index.js:290:27
      1  100.0%          Function: ^emit node:events:475:44
      1  100.0%            LazyCompile: ~parserOnIncoming node:_http_server:857:26
      1   10.0%        Function: ~<anonymous> /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/connect-mongo/node_modules/debug/src/node.js:1:1
      1  100.0%          LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
      1  100.0%            Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      1   10.0%        Function: ~<anonymous> /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/@colors/colors/lib/colors.js:96:23
      1  100.0%          Function: ~<anonymous> /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/@colors/colors/lib/colors.js:1:1
      1  100.0%            LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
     63   18.7%    LazyCompile: *compileFunction node:vm:308:25
     58   92.1%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
     58  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
     58  100.0%          LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
     39   67.2%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
     19   32.8%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      5    7.9%      Function: ^wrapSafe node:internal/modules/cjs/loader:1017:18
      5  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
      5  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
      4   80.0%            Function: ^Module.load node:internal/modules/cjs/loader:969:33
      1   20.0%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
      4    1.2%    LazyCompile: *writevGeneric node:internal/stream_base_commons:122:23
      4  100.0%      LazyCompile: *clearBuffer node:internal/streams/writable:529:21
      4  100.0%        Function: ^Writable.uncork node:internal/streams/writable:341:37
      2   50.0%          Function: ^end node:_http_outgoing:833:45
      2  100.0%            Function: ^writeend /Users/manuelrolon/Desktop/Entregas/Entrega14/node_modules/express-session/index.js:260:24
      2   50.0%          Function: ^connectionCorkNT node:_http_outgoing:796:26
      2  100.0%            LazyCompile: *processTicksAndRejections node:internal/process/task_queues:68:35

    201    2.2%  /usr/lib/system/libsystem_c.dylib
    109   54.2%    LazyCompile: *compileFunction node:vm:308:25
     97   89.0%      LazyCompile: *Module._compile node:internal/modules/cjs/loader:1059:37
     97  100.0%        Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
     97  100.0%          LazyCompile: *Module.load node:internal/modules/cjs/loader:969:33
     65   67.0%            Function: ^Module._load node:internal/modules/cjs/loader:757:24
     32   33.0%            LazyCompile: *Module._load node:internal/modules/cjs/loader:757:24
     12   11.0%      Function: ^wrapSafe node:internal/modules/cjs/loader:1017:18
     12  100.0%        Function: ^Module._compile node:internal/modules/cjs/loader:1059:37
     12  100.0%          Function: ^Module._extensions..js node:internal/modules/cjs/loader:1114:37
